Datetime,SPY_Daily_Close,Change_1D_%,Volume_1D_%,Change_2D_%,Volume_2D_%,Change_3D_%,Volume_3D_%,Change_5D_%,Volume_5D_%,NextDay_Hour1_Return_%,NextDay_Hour1_Open_Positive,NextDay_Hour2_Return_%,NextDay_Hour2_Open_Positive,NextDay_Hour3_Return_%,NextDay_Hour3_Open_Positive,EURUSD=X_Daily_Close,EURUSD=X_Change_1H_%,EURUSD=X_Change_7H_%,EURUSD=X_Change_24H_%,^FTSE_Daily_Close,^FTSE_Change_1H_%,^FTSE_Change_24H_%,^NQSG_Daily_Close,^NQSG_Change_24H_%
2022-11-14 00:00:00+00:00,395.1700134277344,-0.84,-21.87,0.13,-24.41,5.62,31.19,4.0,-0.7,0.1,1.0,-0.24,0.0,-0.29,0.0,1.0320981740951538,-0.10322133407054679,-0.15482121926005954,-0.3405945307809577,7389.64013671875,-0.048014520330652566,1.4544797090142225,937.3922729492188,8.81608662302471
2022-11-15 00:00:00+00:00,398.5299987792969,0.85,32.35,0.01,-27.53,0.98,-14.52,4.33,1.18,-0.12,0.0,-0.09,0.0,-0.12,0.0,1.03616201877594,0.12433817911263745,-0.1243396074219083,0.3937459422742373,7359.830078125,0.12924589642950846,-0.021868863891627566,942.5435180664062,7.298388463999195
2022-11-16 00:00:00+00:00,395.510009765625,-0.76,-30.25,0.09,-1.46,-0.75,-24.42,5.71,11.14,0.39,1.0,0.2,1.0,0.65,1.0,1.0398253202438354,0.010399253363413408,-0.010397090923763841,0.3535452372808612,7356.56005859375,0.13857404522557015,0.13448091622485503,940.0924072265624,7.227004389544356
2022-11-17 00:00:00+00:00,394.2699890136719,-0.31,9.39,-1.07,-16.81,-0.23,-22.58,-0.1,-15.03,-0.5,0.0,-0.47,0.0,-0.87,0.0,1.0363768339157104,-0.010362682382059063,0.21763992327732407,-0.33164092670068257,7345.33984375,0.02805365795695014,-0.5928971420630424,941.1840209960938,6.534723742617277
2022-11-18 00:00:00+00:00,396.0799865722656,0.46,17.53,0.14,-2.22,-0.61,-13.42,-0.61,-15.11,-0.34,0.0,-0.38,0.0,-0.4,0.0,1.031991720199585,-0.082558808290778,-0.4334384553277504,-0.4334384553277504,7384.5,0.1361460922654878,0.11238887052296143,941.5797119140624,6.119199627275429
2022-11-21 00:00:00+00:00,394.5799865722656,-0.38,-41.34,0.08,-2.58,-0.24,-10.89,-0.15,-20.88,0.16,1.0,0.22,1.0,0.25,1.0,1.0246951580047607,0.020502666742983067,0.07172623188145266,-0.7070368930298332,7379.72021484375,0.07512752510028253,1.0122163045757082,928.6497802734376,4.129674620559709
2022-11-22 00:00:00+00:00,399.8800048828125,1.34,13.44,0.96,-32.35,1.42,-17.92,0.34,-30.42,0.59,1.0,0.64,1.0,0.31,1.0,1.031246781349182,0.041250547289628514,0.34031655006705464,0.6393729191790154,7453.89013671875,-0.009117729339547243,0.5456332772937555,932.413818359375,3.319015433668282
2022-11-23 00:00:00+00:00,402.3999938964844,0.63,18.38,1.98,-8.41,1.6,-22.4,1.74,-28.44,0.17,1.0,0.11,1.0,0.17,1.0,1.0421009063720703,0.21884311565920633,0.5210509146074571,1.0525244993916827,7474.06982421875,0.08958887201717669,1.2454392277804427,930.809326171875,0.24034076922849756
2022-11-25 00:00:00+00:00,402.5199890136719,0.03,-67.02,0.66,-16.34,2.01,-29.72,2.09,-29.27,-0.07,0.0,-0.27,0.0,-0.27,0.0,1.040474534034729,-0.01039060423597693,-0.05201155430611948,-0.083224551860972,7488.740234375,0.17161894480866025,0.1724236916252675,931.610107421875,-0.6168352027430268
2022-11-28 00:00:00+00:00,395.9200134277344,-1.64,168.48,-1.61,-34.12,-0.99,-22.52,-0.04,-34.65,0.24,1.0,-0.58,0.0,-0.45,0.0,1.0346611738204956,0.0,-0.40352138244486024,-0.5587220084753541,7481.27978515625,-0.09054779721909822,-0.06933079994372315,929.02197265625,-1.4345804889619562
2022-11-29 00:00:00+00:00,395.260009765625,-0.17,-5.06,-1.8,29.8,-1.77,-20.61,0.17,-29.04,-0.33,0.0,-0.09,0.0,-0.4,0.0,1.032417893409729,-0.05162133460249185,-0.33037350953867284,-0.21681304638920817,7515.7099609375,-0.20634076763484943,0.34754201174598265,940.3325805664062,0.025547843807438575
2022-11-30 00:00:00+00:00,407.4700012207031,3.09,127.37,2.92,126.46,1.23,67.27,1.9,0.83,-0.76,0.0,-0.48,0.0,-0.34,0.0,1.0426441431045532,0.14596525939802873,0.9905145736142096,0.9905145736142096,7587.509765625,0.024910928945920396,1.7864750556906062,946.8150024414062,0.5982869789218359
2022-12-01 00:00:00+00:00,407.3800048828125,-0.02,-38.96,3.07,78.33,2.89,76.9,1.24,3.95,0.02,1.0,0.14,1.0,0.48,1.0,1.0530749559402466,0.05265492258401672,0.2948615679945865,1.0004192614207597,7557.60009765625,-0.07113443148591969,0.48369655153430724,957.7586059570312,1.718271309189534
2022-12-02 00:00:00+00:00,406.8699951171875,-0.13,7.88,-0.15,-11.87,2.94,110.95,1.08,44.74,-0.29,0.0,-0.36,0.0,-0.64,0.0,1.0530749559402466,-0.12636503520063735,0.5160048081102486,0.05265492258401672,7560.759765625,-0.0026477499356469814,0.06630401515401729,949.5645751953124,2.2521724945346433
2022-12-05 00:00:00+00:00,399.6099853515625,-1.78,-9.82,-1.91,-22.23,-1.93,-2.11,0.93,65.91,-0.88,0.0,-0.99,0.0,-1.21,0.0,1.0499789714813232,0.010491728226091901,0.031493151290118426,-0.29399469063995376,7576.25,-0.008712736938754073,-0.014647097422781918,954.6691284179688,2.3868490170762424
2022-12-06 00:00:00+00:00,393.8599853515625,-1.44,6.82,-3.2,-3.21,-3.32,-7.97,-0.35,71.37,0.46,1.0,-0.07,0.0,-0.0,0.0,1.0469011068344116,0.0,-0.31407383124442134,-0.2931358370510395,7533.1298828125,-0.054533906770726226,-0.15652952423036437,946.971923828125,1.7364026339015792
2022-12-07 00:00:00+00:00,393.1400146484375,-0.18,-20.45,-1.62,-9.05,-3.37,-23.62,-3.52,15.51,0.47,1.0,0.18,1.0,0.11,1.0,1.0515247583389282,0.031548935949188284,0.06309508265602837,0.4416512194258315,7503.0400390625,-0.36464990289489796,-0.9933571939741981,939.3450927734376,0.8302813902447026
2022-12-08 00:00:00+00:00,396.2099914550781,0.78,-5.48,0.6,-20.07,-0.85,-13.25,-2.74,6.79,0.22,1.0,0.5,1.0,0.42,1.0,1.0561892986297607,0.0,0.07393759603644412,0.44359776161628783,7479.93017578125,-0.05384562687779093,-0.8704357724564238,943.1694946289062,1.522840405185022
2022-12-09 00:00:00+00:00,393.2799987792969,-0.74,21.52,0.04,-7.23,-0.15,-17.25,-3.34,-12.05,0.08,1.0,0.31,1.0,0.32,1.0,1.0545185804367063,0.08435832965527634,0.010548320465408878,-0.15818359409832672,7475.14990234375,0.025291998110965608,-0.41007940010974187,946.9932250976562,0.7083285923410232
2022-12-12 00:00:00+00:00,398.9200134277344,1.43,-5.0,0.68,15.15,1.47,-7.24,-0.17,-16.84,-1.16,0.0,-1.38,0.0,-2.43,0.0,1.0544073581695557,0.04217714604930478,-0.03164624918484682,-0.010547207912126044,7448.75,0.0463405826898633,-0.4354851047177033,942.5355224609376,-0.45198692135568486
2022-12-13 00:00:00+00:00,401.9500122070313,0.76,81.76,2.2,46.84,1.45,31.88,2.05,-10.99,0.63,1.0,0.81,1.0,0.54,1.0,1.062925100326538,-0.06378505277817581,-0.04252120595207298,0.8078227158589968,7496.93994140625,0.07541961817376652,0.15630369453636384,956.647705078125,-0.11598965250708693
2022-12-14 00:00:00+00:00,399.4100036621094,-0.63,-12.68,0.12,65.87,1.56,55.35,1.59,16.01,-0.95,0.0,-1.3,0.0,-1.3,0.0,1.0679197311401367,-0.010681617806351795,0.21358574478198555,0.4698948977744699,7496.47021484375,0.09987969318501211,0.3534155803926575,957.7089233398438,0.8576929212903872
2022-12-15 00:00:00+00:00,389.6499938964844,-2.44,1.64,-3.06,13.58,-2.32,71.92,-1.66,35.74,-0.66,0.0,-0.71,0.0,-0.79,0.0,1.0639430284500122,0.01064538963302386,-0.010631921532167077,-0.372378426408404,7424.1298828125,-0.414751379066014,-0.5584107624859835,948.4876708984376,-0.6474973721811605
2022-12-16 00:00:00+00:00,383.2999877929688,-1.63,3.34,-4.03,-3.65,-4.64,25.77,-2.54,51.71,0.01,1.0,-0.49,0.0,-0.64,0.0,1.0588732957839966,0.0,-0.24354911002825164,-0.46590948438103297,7333.009765625,0.09691095336383793,-2.004541016223993,940.5695190429688,-0.676092355439073
2022-12-19 00:00:00+00:00,379.989990234375,-0.86,-38.1,-2.48,-15.66,-4.86,-2.1,-4.75,54.74,0.59,1.0,-0.01,0.0,0.38,1.0,1.0615711212158203,0.04246559275900008,-0.10616330482867697,0.2547826489312177,7369.93994140625,0.028636155542116626,-1.2585939602614782,944.7852172851562,0.5791401428048681
2022-12-20 00:00:00+00:00,380.5199890136719,0.14,-0.7,-0.73,-37.3,-2.34,-25.79,-5.33,22.49,0.5,1.0,0.84,1.0,0.62,1.0,1.062699317932129,0.0,-0.10626339988419886,0.10627613108167289,7368.080078125,-0.22208608307052735,0.4918161502245333,947.7608032226562,0.4867957053208638
2022-12-21 00:00:00+00:00,386.2300109863281,1.5,0.76,1.64,-23.78,0.76,-36.53,-3.3,0.73,-0.93,0.0,-1.02,0.0,-1.65,0.0,1.0610079765319824,0.0,0.07427667939392535,-0.15915521649506603,7497.9599609375,0.10694017204564421,1.7550025760429744,947.7326049804688,0.07807657575757965
2022-12-22 00:00:00+00:00,380.75,-1.42,34.36,0.06,17.65,0.2,-20.12,-2.28,-13.11,0.46,1.0,0.34,1.0,0.65,1.0,1.0604453086853027,0.05300897643412128,0.11664214675570772,-0.053031443601281314,7465.60009765625,-0.029325160386073357,1.5063616623660625,950.3328857421876,0.8272752692536578
2022-12-23 00:00:00+00:00,382.8999938964844,0.56,-39.94,-0.86,7.94,0.63,-12.64,-0.1,-30.91,-0.1,0.0,-0.11,0.0,-0.17,0.0,1.0630381107330322,0.10629841396567752,0.1275649842034321,0.2976398352166454,7473.77001953125,-0.06538787184577899,1.2091581167348764,948.3541870117188,-0.8669354478542335
2022-12-27 00:00:00+00:00,381.3800048828125,-0.4,-10.61,0.17,-34.79,-1.26,-4.01,0.37,-34.92,-0.17,0.0,-0.57,0.0,-0.91,0.0,1.0639430284500122,-0.06383596720616058,-0.15958802886187895,-0.031911378439375415,7473.77001953125,-0.06538787184577899,1.2091581167348764,954.10107421875,-0.37671666548871885
2022-12-28 00:00:00+00:00,376.6799926757813,-1.23,33.57,-1.62,-21.65,-1.07,-25.3,-1.01,-27.89,0.7,1.0,0.85,1.0,1.1,1.0,1.06326425075531,0.10633195930833672,0.07443333778767158,-0.06379831217946386,7501.2900390625,-0.046500313049191444,0.15140078978224114,952.2005004882812,0.39144732227534007
2022-12-29 00:00:00+00:00,383.3599853515625,1.77,-7.11,0.52,21.61,0.12,-18.11,-0.74,-23.32,0.04,1.0,-0.21,0.0,0.03,1.0,1.0663254261016846,-0.06398372956433196,-0.05331987747602129,0.28790353331262786,7508.669921875,0.01531667369196743,0.547416070867901,949.9473876953124,0.9970415224475504
2022-12-30 00:00:00+00:00,382.4299926757813,-0.24,20.21,1.53,16.98,0.28,2.18,0.44,-25.0,-0.89,0.0,-1.13,0.0,-1.41,0.0,1.070893168449402,0.010709902908412339,0.3319789773452708,0.36410507185296037,7473.66015625,-0.004547012978328713,-0.06685689542693662,953.2899780273438,0.9001792774262496
2023-01-03 00:00:00+00:00,380.8299865722656,-0.42,-2.08,-0.66,14.57,1.1,21.37,-0.54,-8.42,-0.4,0.0,0.1,1.0,0.53,1.0,1.0548522472381592,-0.05274802528107969,-0.11603989695476713,-1.2341900615861712,7557.60009765625,-0.3406120650717104,0.7038222840925146,950.5831298828124,0.2977889200059147
2023-01-04 00:00:00+00:00,383.7300109863281,0.76,9.6,0.34,12.03,0.1,27.29,0.62,5.72,-0.39,0.0,-0.63,0.0,-0.52,0.0,1.0611205101013184,0.021226066598600823,-0.0955012288109125,0.5942313607968153,7581.18994140625,0.0702206365270186,0.9812817239693405,950.43408203125,0.28504633443913185
2023-01-05 00:00:00+00:00,379.3800048828125,-1.13,-8.43,-0.38,3.87,-0.8,11.28,0.72,8.29,0.18,1.0,0.81,1.0,0.87,1.0,1.0524100065231323,0.0,0.021050492063756643,-0.8208778828857399,7642.68994140625,0.009156083818351313,0.4435571874649602,959.72998046875,0.9888213769666088
2023-01-06 00:00:00+00:00,388.0400085449219,2.28,34.3,1.12,12.19,1.89,20.08,1.22,21.79,0.27,1.0,0.81,1.0,0.65,1.0,1.0648492574691772,0.010636329019941826,0.39398494956137675,1.1819776388425574,7699.740234375,0.11169112733886433,1.3992248191617707,959.5430908203124,1.1798233151529613
2023-01-09 00:00:00+00:00,387.8699951171875,-0.04,-27.79,2.24,10.55,1.08,6.65,1.42,27.96,0.26,1.0,0.2,1.0,0.21,1.0,1.073767900466919,0.0,-0.21474934148889568,0.8375498161062422,7722.72021484375,0.02564495642445319,1.365994156891026,976.3643798828124,2.3334326169051067
2023-01-10 00:00:00+00:00,390.6099853515625,0.71,-16.74,0.66,-24.15,2.96,1.03,2.57,17.02,0.21,1.0,0.1,1.0,0.31,1.0,1.074113845825195,0.021479987811345858,0.0322178897437464,0.0322178897437464,7692.02978515625,-0.10286313489497045,0.5630807905741886,962.5045166015624,1.082126727301369
2023-01-11 00:00:00+00:00,395.510009765625,1.25,12.55,1.97,-25.79,1.93,-21.81,3.07,3.39,-0.19,0.0,-0.24,0.0,0.29,1.0,1.076774001121521,0.043073534242732414,0.19381792584536317,0.2476604604498167,7728.81005859375,-0.03440686151635619,0.3754614555599556,964.4481811523438,1.5264838500384847
2023-01-12 00:00:00+00:00,396.9599914550781,0.37,31.64,1.63,18.45,2.34,-12.08,4.63,5.51,0.73,1.0,0.6,1.0,0.73,1.0,1.0862481594085691,0.06517555395100239,0.3258790079220475,0.8798650670595931,7807.83984375,0.08742221147588491,1.2806923525503722,968.7667236328124,1.623508686988906
2023-01-13 00:00:00+00:00,398.4700012207031,0.38,-30.29,0.75,18.3,2.01,-5.8,2.69,-13.45,0.25,1.0,-0.26,0.0,-0.28,0.0,1.0828369855880735,-0.05414584895764296,-0.03248794605857919,-0.2490617630344416,7848.759765625,-0.01605414894629842,1.4579884313001834,981.1516723632812,3.2157674083945986
2023-01-17 00:00:00+00:00,397.760009765625,-0.18,-5.2,0.2,-22.83,0.57,5.02,2.55,-16.0,0.01,1.0,-1.0,0.0,-1.41,0.0,1.079097867012024,-0.04316457152675479,-0.05395816900400918,-0.3884815864371838,7846.27001953125,0.10653461300293987,0.2597781004864963,975.9055786132812,2.6799856048505877
2023-01-18 00:00:00+00:00,391.5299987792969,-1.57,56.33,-1.74,-0.18,-1.37,-1.79,0.24,-4.73,-0.08,0.0,-0.4,0.0,-0.26,0.0,1.0800302028656006,0.01079592695507614,-0.28081122558091254,0.08639956412463956,7829.47998046875,-0.05782205143688435,-0.3316110485218182,980.7166137695312,2.1867226957452024
2023-01-19 00:00:00+00:00,388.6900024414063,-0.73,-10.85,-2.28,43.91,-2.45,6.44,-1.72,2.58,0.22,1.0,0.58,1.0,0.5,1.0,1.0837758779525757,0.021673595432747383,0.2384300508525783,0.34681206849926927,7749.43017578125,-0.12012017681649612,-1.2026068194636252,971.477783203125,1.243789100978221
2023-01-20 00:00:00+00:00,395.8399963378906,1.84,7.85,1.1,13.01,-0.48,25.0,-0.28,-1.43,0.77,1.0,1.18,1.0,1.23,1.0,1.0857763290405271,-0.010857225725258157,0.22800720819697862,0.2062952223144121,7769.64990234375,0.0552458500060693,-1.1681016596511662,979.822998046875,0.35423436529686825
2023-01-23 00:00:00+00:00,400.5899963378906,1.2,-7.85,3.06,-2.33,2.31,18.34,0.53,14.74,0.11,1.0,0.45,1.0,0.36,1.0,1.0874292850494385,-0.01087360421615502,0.06523643793472367,0.1522372485659229,7792.52978515625,0.021948408204552905,0.29421923339225664,980.658203125,1.8860884505285336
2023-01-24 00:00:00+00:00,400.1600036621094,-0.11,-28.51,1.09,-18.0,2.95,-1.99,0.6,19.11,-0.21,0.0,0.1,1.0,0.25,1.0,1.0890873670578003,0.021786881166363514,0.15247722598223934,0.15247722598223934,7766.83984375,-0.023299525870046356,0.006306000728684147,979.9758911132812,1.6100097718453554
2023-01-25 00:00:00+00:00,400.3699951171875,0.05,37.7,-0.05,-18.5,1.14,-16.17,2.26,5.65,-0.11,0.0,-0.52,0.0,-0.21,0.0,1.092418551445007,0.054613730145036676,0.1966348370584292,0.3058693441836624,7741.259765625,0.13452452285607208,-0.6315441650325826,1001.3984985351562,3.3683831314908153
2023-01-26 00:00:00+00:00,404.7000122070313,1.08,-14.31,1.13,6.6,1.03,-17.74,4.12,-1.76,0.51,1.0,0.33,1.0,0.57,1.0,1.089680790901184,0.03269891814512427,0.228836841086677,-0.2506146147190247,7761.5498046875,0.061753092879412996,-0.026666844445633053,1010.4639282226562,2.9875356364394756
2023-01-27 00:00:00+00:00,405.6799926757813,0.24,-3.6,1.33,-2.51,1.38,-5.67,2.49,-7.39,0.27,1.0,0.11,1.0,0.02,1.0,1.0874292850494385,0.02174333760780467,0.2827303409078219,-0.1739893238251078,7759.4599609375,0.1588979011497571,0.16264780670645074,1016.2927856445312,4.138433872735758
2023-01-30 00:00:00+00:00,400.6300048828125,-1.24,3.18,-1.01,-9.62,0.06,-7.54,0.01,-15.11,0.39,1.0,0.5,1.0,0.58,1.0,1.0851871967315674,-0.06511042040078241,-0.15192395882840382,-0.20618244778731754,7787.35009765625,0.07556262056087615,0.3276273916403172,1012.04052734375,3.1939821488106146
2023-01-31 00:00:00+00:00,406.4500122070313,1.45,7.27,0.19,4.97,0.43,0.36,1.57,-11.24,0.07,1.0,-0.01,0.0,-0.25,0.0,1.0863661766052246,-0.05430984600658384,0.0,0.10864299516324394,7774.259765625,0.019939052084638753,0.027272139577561028,1008.42431640625,3.803126931148748
2023-02-01 00:00:00+00:00,410.7900085449219,1.07,38.9,2.54,30.14,1.26,13.18,2.6,-3.02,-0.08,0.0,0.37,1.0,0.35,1.0,1.1016855239868164,0.23134879787234386,0.85930490563495,1.4101458340191497,7759.75,0.16936548390686923,-0.025251664225589554,1013.1292724609376,3.399213376339749
2023-02-02 00:00:00+00:00,416.7799987792969,1.46,-3.57,2.54,41.21,4.03,34.46,2.98,8.21,0.83,1.0,1.16,1.0,1.12,1.0,1.0907504558563232,-0.021809740824663137,-0.10907361229729462,-0.9925761837117575,7820.02978515625,0.22209734335507658,1.3100246907832291,1014.0020141601562,3.4001460375186365
2023-02-03 00:00:00+00:00,412.3500061035156,-1.06,-9.9,0.38,6.59,1.45,38.78,1.64,21.23,-0.39,0.0,0.17,1.0,-0.16,0.0,1.0796804428100586,-0.021591853910130077,-0.5938238109036043,-1.0364871719169222,7900.41015625,0.07308780934058845,1.6281569345908187,1010.3494262695312,3.099416570518354
2023-02-06 00:00:00+00:00,409.9100036621094,-0.59,-35.46,-1.65,-27.22,-0.21,0.13,2.32,22.6,-0.06,0.0,0.23,1.0,0.24,1.0,1.073422074317932,0.021471613039070192,0.09661147292086003,-0.5796500745941291,7835.97021484375,0.06295684553594416,0.355394689653421,1002.934326171875,0.15336827835925604
2023-02-07 00:00:00+00:00,415.1700134277344,1.28,56.18,0.68,-21.63,-0.39,-14.11,2.15,21.87,0.06,1.0,-0.56,0.0,-0.35,0.0,1.073306918144226,0.0,0.20393474755839858,-0.010727949094857525,7863.2001953125,0.17581335058021175,0.37042828834805697,1002.4570922851562,-0.7923920601088152
2023-02-08 00:00:00+00:00,410.6499938964844,-1.09,-15.51,0.18,13.02,-0.41,-23.17,-0.03,7.9,-0.51,0.0,-0.7,0.0,-0.74,0.0,1.071926236152649,0.010721826981519023,-0.16078477091417964,-0.1286381339984599,7885.18017578125,-0.10198365824154454,0.6599901377345008,1004.8826904296876,-1.1227173287083225
2023-02-09 00:00:00+00:00,407.1199951171875,-0.86,4.88,-1.94,5.53,-0.68,-0.09,-2.32,-4.6,0.42,1.0,0.25,1.0,0.0,1.0,1.0742292404174805,-0.03222695586839741,-0.16112643810860527,0.21484727093699085,7916.2900390625,-0.10158328449086929,0.4542839800922627,999.3109741210938,-1.2578106191129312
2023-02-10 00:00:00+00:00,408.0400085449219,0.23,-13.98,-0.64,-10.65,-1.72,-5.29,-1.05,-14.3,0.54,1.0,0.72,1.0,0.85,1.0,1.0681477785110474,0.021354355038205597,0.021354355038205597,-0.5981678004897573,7875.85986328125,0.1267463235465227,-0.7003835619946552,993.2446899414062,-1.5052816773538202
2023-02-13 00:00:00+00:00,412.8399963378906,1.18,-5.3,1.4,-14.26,0.53,-4.63,0.71,-10.26,0.75,1.0,-0.1,0.0,0.05,1.0,1.0735372304916382,0.06440223976675874,0.13955402536633965,0.5045605195288072,7942.72021484375,0.02455927205677888,-0.001383175520175417,983.3162841796876,-2.9426637934202526
2023-02-14 00:00:00+00:00,412.6700134277344,-0.04,35.2,1.13,3.0,1.36,-9.92,-0.6,-14.03,0.13,1.0,0.42,1.0,0.16,1.0,1.073767900466919,-0.032207513162663126,0.11811989408223589,0.021486909697121526,7965.2001953125,0.03680075875425182,1.1337107368047272,982.9666748046876,-3.060678275000628
2023-02-15 00:00:00+00:00,413.989990234375,0.32,-31.57,0.28,10.77,1.46,-5.11,0.81,-12.32,0.43,1.0,0.63,1.0,0.76,1.0,1.0695186853408811,0.03207752659857288,0.09624968733075168,-0.3957293866011513,8002.64013671875,0.14578796872553035,1.2121254413755667,966.0419921875,-4.3853574743567325
2023-02-16 00:00:00+00:00,408.3200073242188,-1.37,28.28,-1.05,-10.2,-1.09,5.5,0.29,-8.68,-0.05,0.0,-0.4,0.0,-0.16,0.0,1.0667804479599,-0.09600997074710182,-0.16002193872552972,-0.25602520259928596,8011.2099609375,0.11434433479318162,0.34721313296213197,975.561279296875,-2.7292960426911317
2023-02-17 00:00:00+00:00,407.25,-0.26,4.9,-1.63,6.79,-1.31,-1.49,-0.19,-0.3,-0.46,0.0,-0.71,0.0,-0.83,0.0,1.0697474479675293,0.010687936440323398,0.2995229405869493,0.1818495829650546,7995.77001953125,-0.0018747354302517394,0.5345010116478921,978.6771850585938,-2.37216210145762
2023-02-21 00:00:00+00:00,399.1300048828125,-1.99,-1.19,-2.25,17.19,-3.59,11.74,-3.32,1.71,-0.27,0.0,-0.13,0.0,0.09,1.0,1.0655300617218018,0.05327106622168287,-0.03196448966645837,-0.2770455819865014,7978.08984375,-0.04009621623618509,-0.18729015838752083,972.3422241210938,-3.2382353302035205
2023-02-22 00:00:00+00:00,398.5799865722656,-0.14,1.1,-2.13,1.73,-2.39,7.35,-3.41,0.43,-0.13,0.0,-0.89,0.0,-1.18,0.0,1.060895323753357,0.010608540256984433,-0.1591384869446988,-0.4349701744646661,7923.240234375,-0.009840777210656793,-1.0291463587941307,969.7216796875,-2.960969628059762
2023-02-23 00:00:00+00:00,400.6400146484375,0.52,23.12,0.38,12.11,-1.62,19.3,-3.22,15.76,-0.29,0.0,-0.02,0.0,0.03,1.0,1.0601080656051636,-0.010602922898650391,0.14840670012667978,-0.07420695808216804,7912.85009765625,-0.05860615651414047,-1.0501658738313546,957.6104736328124,-3.5876573687694258
2023-02-24 00:00:00+00:00,396.3999938964844,-1.06,8.43,-0.55,29.01,-0.68,21.11,-2.92,25.19,0.2,1.0,-0.37,0.0,-0.43,0.0,1.0551862716674805,0.0422025337343257,0.07387216068721614,-0.47482654720032436,7887.2001953125,0.1166592827493318,0.027017783497695902,958.714599609375,-2.5019096059042734
2023-02-27 00:00:00+00:00,397.7200012207031,0.33,-25.17,-0.73,4.61,-0.22,19.23,-2.34,21.0,-0.01,0.0,0.17,1.0,0.28,1.0,1.0612331628799438,0.04245663674886657,0.1379639424234247,0.5730638632085006,7935.759765625,-0.015250771843466904,0.4945072679719331,954.0578002929688,-2.9409821566395378
2023-02-28 00:00:00+00:00,396.1900024414063,-0.38,6.88,-0.05,-19.46,-1.11,5.64,-0.74,17.95,-0.16,0.0,-0.22,0.0,0.13,1.0,1.0580891370773315,-0.0317388342206848,-0.22218699905347528,-0.29626154860069587,7877.16015625,0.0006384698147288148,-0.7639352204585781,955.182373046875,-1.1241353096913098
2023-03-01 00:00:00+00:00,394.7799987792969,-0.36,17.37,-0.74,-0.55,-0.41,-6.9,-0.95,25.55,0.34,1.0,0.26,1.0,0.31,1.0,1.067235827445984,0.010668402804947519,-0.04268434153453793,0.8644536691792881,7913.18017578125,-0.3759248742849608,-0.3663886209270273,955.9891967773438,-2.006238145658834
2023-03-02 00:00:00+00:00,397.7900085449219,0.76,-14.78,0.4,12.32,0.02,-4.94,-0.71,10.58,0.53,1.0,0.49,1.0,0.74,1.0,1.06022047996521,0.0,0.05300896765032537,-0.6573380784603788,7943.669921875,0.010069467027662427,0.42604088404796236,945.5357055664062,-3.3863545608456502
2023-03-03 00:00:00+00:00,404.1199951171875,1.59,2.3,2.37,-6.91,2.0,0.36,1.95,-1.36,0.39,1.0,0.36,1.0,0.43,1.0,1.063490390777588,-0.03190255187918156,0.3296824780426366,0.30841800117700213,7951.35986328125,0.13411776020204602,0.18407866294452013,944.4522094726562,-2.868333181113003
2023-03-06 00:00:00+00:00,404.4599914550781,0.08,-16.43,1.68,-13.59,2.45,-7.41,1.69,-2.87,-0.68,0.0,-1.07,0.0,-0.84,0.0,1.0689470767974854,0.0641318140331304,-0.05344540036844592,0.5130921790377219,7926.43017578125,0.07385945976869923,0.37102457986057935,948.5059814453124,-2.187813130982541
2023-03-07 00:00:00+00:00,398.260009765625,-1.53,48.31,-1.45,4.94,0.12,-0.86,0.52,0.86,0.06,1.0,0.05,1.0,-0.1,0.0,1.0551862716674805,-0.04220080650176872,-0.22159342104934865,-1.287323332342294,7916.27978515625,-0.07308745303908903,-0.5718583224471163,946.2954711914062,-1.181587164401121
2023-03-08 00:00:00+00:00,398.9100036621094,0.16,-31.13,-1.37,14.02,-1.29,-6.26,1.05,-8.92,0.09,1.0,-0.12,0.0,-0.14,0.0,1.0551862716674805,0.0422025337343257,0.021108117404522453,0.0,7933.81005859375,0.06823768120476359,0.17083075099011413,940.125,-1.9390128842253218
2023-03-09 00:00:00+00:00,391.5899963378906,-1.84,48.87,-1.67,2.37,-3.18,19.57,-1.56,-0.73,-0.4,0.0,0.5,1.0,-0.37,0.0,1.0587612390518188,0.03176136000790919,0.0741186856722198,0.33879964896519343,7882.06982421875,-0.02258126949964412,-0.811171199004479,937.5985107421876,-1.7251878812506782
2023-03-10 00:00:00+00:00,385.9100036621094,-1.45,64.88,-3.26,60.81,-3.1,37.21,-4.51,25.49,0.56,1.0,2.05,1.0,1.59,1.0,1.0642826557159424,0.0,-0.44700358622055125,0.5534248037975864,7735.68017578125,0.058464957909265536,-2.2306111703415787,929.2819213867188,-2.711571359670095
2023-03-13 00:00:00+00:00,385.30999755859375,-0.16,-11.87,-1.6,85.55,-3.41,77.97,-4.73,47.96,0.44,1.0,0.66,1.0,0.32,1.0,1.0726161003112793,-0.03218655357560829,-0.15016721250058485,0.7830104672457594,7551.68017578125,-0.3143038649262353,-4.1621185136263,917.4495239257812,-2.903886656230248
2023-03-14 00:00:00+00:00,391.7000122070313,1.66,-9.11,1.5,4.72,0.03,67.07,-1.65,48.94,-0.09,0.0,0.02,1.0,-0.33,0.0,1.0730764865875244,-0.042918297663763205,0.0965758334905642,0.04292181294980324,7626.7001953125,-0.0893404903805961,-1.2916560497961527,918.90087890625,-2.7633127407985403
